,YRN-16 01,YRN-16 02,YRN-16 03,YRN-16 04,YRN-16 05,T(YRN) YRN-16-1908 1,T(YRN) YRN-16-1908 2,T(YRN) YRN-16-1908 3,T(YRN) YRN-16-1908 4,T(YRN) YRN-16-1908 5
114.8067738,-3.168402339,-1.232444632,-3.989747221,-1.744248182,0.826316699,-2.998415504,-1.495337103,0.02804819,-0.504359347,-1.604750074
114.893617,-3.178293695,-1.233357974,-3.990387209,-1.710402432,0.831288907,-2.997200947,-1.495327603,0.027725676,-0.503268337,-1.603488832
114.9804603,-3.188185051,-1.234271315,-3.991027198,-1.676556682,0.836261115,-2.995986391,-1.495318103,0.027403162,-0.502177328,-1.602227589
115.0673035,-3.198076406,-1.235184656,-3.991667186,-1.642710932,0.841233323,-2.994771834,-1.495308603,0.027080647,-0.501086318,-1.600966347
115.1541468,-3.207967762,-1.236097998,-3.992307174,-1.608865183,0.846205531,-2.993557278,-1.495299103,0.026758133,-0.499995309,-1.599705105
115.24099,-3.217859117,-1.237011339,-3.992947163,-1.575019433,0.851177738,-2.992342722,-1.495289604,0.026435619,-0.498904299,-1.598443862
115.3278333,-3.227750473,-1.23792468,-3.993587151,-1.541173683,0.856149946,-2.991128165,-1.495280104,0.026113105,-0.49781329,-1.59718262
115.4146765,-3.237641828,-1.238838022,-3.99422714,-1.507327933,0.861122154,-2.989913609,-1.495270604,0.02579059,-0.49672228,-1.595921377
115.5015198,-3.247533184,-1.239751363,-3.994867128,-1.473482184,0.866094362,-2.988699052,-1.495261104,0.025468076,-0.495631271,-1.594660135
115.588363,-3.257424539,-1.240664704,-3.995507117,-1.439636434,0.87106657,-2.987484496,-1.495251604,0.025145562,-0.494540261,-1.593398892
115.6752063,-3.267315895,-1.241578046,-3.996147105,-1.405790684,0.876038778,-2.98626994,-1.495242104,0.024823048,-0.493449252,-1.59213765
115.7620495,-3.27720725,-1.242491387,-3.996787093,-1.371944934,0.881010985,-2.985055383,-1.495232605,0.024500533,-0.492358242,-1.590876407
115.8488927,-3.287098606,-1.243404729,-3.997427082,-1.338099185,0.885983193,-2.983840827,-1.495223105,0.024178019,-0.491267233,-1.589615165
115.935736,-3.296989961,-1.24431807,-3.99806707,-1.316081444,0.890955401,-2.982626271,-1.495213605,0.023855505,-0.490176224,-1.588353922
116.0225792,-3.306881317,-1.245231411,-3.998707059,-1.315854944,0.895927609,-2.787290909,-1.495204105,0.02353299,-0.489085214,-1.58709268
116.1094225,-3.316772672,-1.246144753,-3.999347047,-1.315628444,0.900899817,-2.583539906,-1.495194605,0.023210476,-0.487994205,-1.585831438
116.1962657,-3.326664028,-1.247058094,-3.999987035,-1.315401944,0.905872025,-2.379788903,-1.495185106,0.022887962,-0.486903195,-1.584570195
116.283109,-3.336555383,-1.247971435,-4.000627024,-1.315175444,0.910844232,-2.1760379,-1.495175606,0.022565448,-0.485812186,-1.583308953
116.3699522,-3.346446739,-1.248884777,-4.001267012,-1.314948944,0.91581644,-1.972286897,-1.495166106,0.022242933,-0.484721176,-1.58204771
116.4567955,-3.356338094,-1.249798118,-4.001907001,-1.314722445,0.920788648,-1.768535893,-1.495156606,0.021920419,-0.483630167,-1.580786468
116.5436387,-3.36622945,-1.250711459,-4.002546989,-1.314495945,0.925760856,-1.56478489,-1.495147106,0.021597905,-0.482539157,-1.579525225
116.630482,-3.376120805,-1.251624801,-4.003186978,-1.314269445,0.930733064,-1.368844119,-1.495137606,0.021275391,-0.481448148,-1.578263983
116.7173252,-3.386012161,-1.252538142,-4.003826966,-1.314042945,0.935705272,-1.330945675,-1.495128107,0.020952876,-0.480357138,-1.57700274
116.8041685,-3.395903516,-1.253451484,-4.004466954,-1.313816445,0.940677479,-1.293047232,-1.495118607,0.020630362,-0.479266129,-1.575741498
116.8910117,-3.405794872,-1.254364825,-4.005106943,-1.313589945,0.945649687,-1.255148788,-1.495109107,0.020307848,-0.478175119,-1.574480255
116.977855,-3.415686227,-1.255278166,-4.005746931,-1.313363445,0.950621895,-1.217250345,-1.495099607,0.019985334,-1.340164543,-1.573219013
117.0646982,-3.425577583,-1.256191508,-4.00638692,-1.313136946,0.955594103,-1.179351901,-1.495090107,0.019662819,-2.915459054,-1.57195777
117.1515415,-3.435468938,-1.257104849,-4.007026908,-1.312910446,0.960566311,-1.141453458,-1.495080608,0.019340305,-3.621406041,-1.570696528
117.2383847,-3.445360294,-1.25801819,-4.007666897,-1.312683946,0.965538519,-1.103555015,-1.495071108,0.019017791,-3.668536428,-1.569435286
117.325228,-3.455251649,-1.258931532,-4.008306885,-1.312457446,0.970510726,-1.065656571,-1.495061608,0.018695277,-3.715666814,-1.568174043
117.4120712,-3.465143005,-1.259844873,-4.008946873,-1.312230946,0.975482934,-1.027758128,-1.495052108,0.018372762,-3.762797201,-1.566912801
117.4989145,-3.47503436,-1.260758214,-4.009586862,-1.312004446,0.980455142,-0.989859684,-1.495042608,0.018050248,-3.809927588,-1.565651558
117.5857577,-3.484925716,-1.261671556,-4.01022685,-1.311777947,0.98542735,-0.951961241,-1.495033108,0.017727734,-3.857057975,-1.564390316
117.672601,-3.494817072,-1.262584897,-4.010866839,-1.311551447,0.990399558,-0.914062798,-1.495023609,0.017405219,-3.904188361,-1.563129073
117.7594442,-3.504708427,-1.263498239,-4.011506827,-1.311324947,0.995371766,-0.876164354,-1.495014109,0.017082705,-3.951318748,-1.561867831
117.8462875,-3.514599783,-1.26441158,-4.012146816,-1.311098447,1.000343973,-0.838265911,-1.495004609,0.016760191,-3.998449135,-1.560606588
117.9331307,-3.524491138,-1.265324921,-4.012786804,-1.310871947,1.005316181,-0.800367467,-1.494995109,0.016437677,-4.045579521,-1.559345346
118.0199739,-3.534382494,-1.266238263,-4.013426792,-1.310645447,1.010288389,-0.762469024,-1.494985609,0.016115162,-4.092709908,-1.558084103
118.1068172,-3.544273849,-1.267151604,-4.014066781,-1.310418948,1.015260597,-0.724570581,-1.49497611,0.015792648,-4.139840295,-1.556822861
118.1936604,-3.554165205,-1.268064945,-4.014706769,-1.310192448,1.020232805,-0.686672137,-1.49496661,0.015470134,-4.186970682,-1.555561618
118.2805037,-3.56405656,-1.268978287,-4.015346758,-1.309965948,1.025205013,-0.648773694,-1.49495711,0.01514762,-4.234101068,-1.554300376
118.3673469,-3.573947916,-1.269891628,-4.015986746,-1.309739448,1.03017722,-0.61087525,-1.49494761,0.014825105,-4.281231455,-1.553039134
118.4541902,-3.583839271,-1.270804969,-4.016626735,-1.309512948,1.035149428,-0.572976807,-1.49493811,0.014502591,-4.328361842,-1.551777891
118.5410334,-3.593730627,-1.271718311,-4.017266723,-1.309286448,1.040121636,-0.535078364,-1.49492861,0.014180077,-4.375492228,-1.550516649
118.6278767,-3.603621982,-1.272631652,-4.017906711,-1.309059948,1.045093844,-0.49717992,-1.494919111,0.013857563,-4.422622615,-1.549255406
118.7147199,-3.613513338,-1.273544994,-4.0185467,-1.308833449,1.050066052,-0.459281477,-1.494909611,0.013535048,-4.451217285,-1.547994164
118.8015632,-3.623404693,-1.274458335,-4.019186688,-1.308606949,1.05503826,-0.421383033,-1.494900111,0.013212534,-4.473999662,-1.546732921
118.8884064,-3.633296049,-1.275371676,-4.019826677,-1.308380449,1.060010467,-0.38348459,-1.494890611,0.01289002,-4.49678204,-1.545471679
118.9752497,-3.643187404,-1.276285018,-4.020466665,-1.308153949,1.064982675,-0.345586147,-1.494881111,0.012567505,-4.519564418,-1.544210436
119.0620929,-3.65307876,-1.277198359,-4.021106654,-1.307927449,1.069954883,-0.307687703,-1.494871612,0.012244991,-4.542346795,-1.542949194
119.1489362,-3.662970115,-1.2781117,-4.021746642,-1.307700949,1.074927091,-0.26978926,-1.494862112,0.011922477,-4.565129173,-1.541687951
119.2357794,-3.672861471,-1.279025042,-4.02238663,-1.30747445,1.079899299,-0.231890816,-1.494852612,0.011599963,-4.587911551,-1.540426709
119.3226227,-3.682752826,-1.279938383,-4.023026619,-1.30724795,1.084871506,-0.193992373,-1.494843112,0.011277448,-4.610693928,-1.539165467
119.4094659,-3.692644182,-1.280851725,-4.023666607,-1.30702145,1.089843714,-0.15609393,-1.494833612,0.010954934,-4.633476306,-1.537904224
119.4963092,-3.702535537,-1.281765066,-4.024306596,-1.30679495,1.094815922,-0.118195486,-1.494824112,0.01063242,-4.656258683,-1.536642982
119.5831524,-3.712426893,-1.282678407,-4.024946584,-1.30656845,1.09978813,-0.080297043,-1.494814613,0.010309906,-4.679041061,-1.535381739
119.6699957,-3.722318248,-1.283591749,-4.025586573,-1.30634195,1.104760338,-0.042398599,-1.494805113,0.009987391,-4.701823439,-1.534120497
119.7568389,-3.732209604,-1.28450509,-4.026226561,-1.306115451,1.109732546,-0.004500156,-1.494795613,0.009664877,-4.724605816,-1.532859254
119.8436822,-3.742100959,-1.285418431,-4.026866549,-1.305888951,1.114704753,0.033398288,-1.494786113,0.009342363,-4.747388194,-1.531598012
119.9305254,-3.751992315,-1.286331773,-4.027506538,-1.305662451,1.119676961,0.071296731,-1.494776613,0.009019849,-4.770170572,-1.530336769
120.0173686,-3.76188367,-1.287245114,-4.028146526,-1.305435951,1.124649169,0.109195174,-1.494767114,0.008697334,-4.792952949,-1.529075527
120.1042119,-3.771775026,-1.288158455,-4.028786515,-1.305209451,1.129621377,0.147093618,-1.494757614,0.00837482,-4.815735327,-1.527814284
120.1910551,-3.781666381,-1.289071797,-4.029426503,-1.304982951,1.134593585,0.184992061,-1.494748114,0.008052306,-4.838517705,-1.526553042
120.2778984,-3.791557737,-1.289985138,-4.030066491,-1.304756451,1.139565793,0.222890505,-1.494738614,0.007729791,-4.861300082,-1.525291799
120.3647416,-3.801449093,-1.29089848,-4.03070648,-1.304529952,1.144538,0.260788948,-1.494729114,0.007407277,-4.88408246,-1.524030557
120.4515849,-3.811340448,-1.291811821,-4.031346468,-1.304303452,1.149510208,0.298687391,-1.494719614,0.007084763,-4.906864837,-1.522769315
120.5384281,-3.821231804,-1.292725162,-4.031986457,-1.304076952,1.154482416,0.336585835,-1.494710115,0.006762249,-4.929647215,-1.521508072
120.6252714,-3.831123159,-1.293638504,-4.032626445,-1.303850452,1.159454624,0.374484278,-1.494700615,0.006439734,-4.952429593,-1.52024683
120.7121146,-3.841014515,-1.294551845,-4.033266434,-1.303623952,1.164426832,0.412382722,-1.494691115,0.00611722,-4.97521197,-1.518985587
120.7989579,-3.85090587,-1.295465186,-4.033906422,-1.303397452,1.16939904,0.450281165,-1.494681615,0.005794706,-4.997994348,-1.517724345
120.8858011,-3.860797226,-1.296378528,-4.03454641,-1.303170953,1.174371247,0.488179608,-1.494672115,0.005472192,-5.020776726,-1.516463102
120.9726444,-3.870688581,-1.297291869,-4.035186399,-1.302944453,1.179343455,0.526078052,-1.494662616,0.005149677,-5.043559103,-1.51520186
121.0594876,-3.880579937,-1.29820521,-4.035826387,-1.302717953,1.184315663,0.563976495,-1.494653116,0.004827163,-5.066341481,-1.513940617
121.1463309,-3.890471292,-1.299118552,-4.036466376,-1.302491453,1.189287871,0.601874939,-1.494643616,0.004504649,-5.089123859,-1.512679375
121.2331741,-3.900362648,-1.300031893,-4.037106364,-1.302264953,1.194260079,0.639773382,-1.494634116,0.004182135,-5.111906236,-1.511418132
121.3200174,-3.910254003,-1.300945235,-4.037746353,-1.302038453,1.199232287,0.677671825,-1.494624616,0.00385962,-5.134688614,-1.51015689
121.4068606,-3.920145359,-1.301858576,-4.038386341,-1.301811954,1.204204494,0.715570269,-1.494615116,0.003537106,-5.157470991,-1.508895648
121.4937039,-3.930036714,-1.302771917,-4.039026329,-1.301585454,1.209176702,0.753468712,-1.494605617,0.003214592,-5.180253369,-1.507634405
121.5805471,-3.93992807,-1.303685259,-4.039666318,-1.301358954,1.21414891,0.791367156,-1.494596117,0.002892077,-5.203035747,-1.506373163
121.6673904,-3.949819425,-1.3045986,-4.040306306,-1.301132454,1.219121118,0.829265599,-1.494586617,0.002569563,-5.225818124,-1.50511192
121.7542336,-3.959710781,-1.305511941,-4.040946295,-1.300905954,1.224093326,0.867164042,-1.494577117,0.002247049,-5.248600502,-1.503850678
121.8410769,-3.969602136,-1.306425283,-4.041586283,-1.300679454,1.229065534,0.905062486,-1.494567617,0.001924535,-5.27138288,-1.502589435
121.9279201,-3.979493492,-1.307338624,-4.042226272,-1.300452954,1.234037741,0.942960929,-1.494558118,0.00160202,-5.294165257,-1.501328193
122.0147634,-3.989384847,-1.308251965,-4.04286626,-1.300226455,1.239009949,0.980859373,-1.494548618,0.001279506,-5.316947635,-1.50006695
122.1016066,-3.999276203,-1.309165307,-4.043506248,-1.299999955,1.243982157,1.018757816,-1.494539118,0.000956992,-5.339730013,-1.498805708
122.1884498,-4.009167558,-1.310078648,-4.044146237,-1.299773455,1.248954365,1.05665626,-1.494529618,0.000634478,-5.36251239,-1.497544465
122.2752931,-4.019058914,-1.31099199,-4.044786225,-1.299546955,1.253926573,1.062926714,-1.494520118,0.000311963,-5.385294768,-1.496283223
122.3621363,-4.028950269,-1.311905331,-4.045426214,-1.299320455,1.258898781,1.05960601,-1.494510619,-1.05509E-05,-5.408077145,-1.49502198
122.4489796,-4.038841625,-1.312818672,-4.046066202,-1.299093955,1.263870988,1.056285306,-1.494501119,-0.000333065,-5.430859523,-1.493760738
122.5358228,-4.04873298,-1.313732014,-4.046706191,-1.298867456,1.268843196,1.052964602,-1.494491619,-0.000655579,-5.453641901,-1.492499496
122.6226661,-4.058624336,-1.314645355,-4.047346179,-1.298640956,1.273815404,1.049643898,-1.494482119,-0.000978094,-5.476424278,-1.491238253
122.7095093,-4.068515691,-1.315558696,-4.047986167,-1.298414456,1.278787612,1.046323194,-1.494472619,-0.001300608,-5.499206656,-1.489977011
122.7963526,-4.078407047,-1.316472038,-4.048626156,-1.298187956,1.28375982,1.04300249,-1.494463119,-0.001623122,-5.521989034,-1.488715768
122.8831958,-4.088298403,-1.317385379,-4.049266144,-1.297961456,1.288732028,1.039681786,-1.49445362,-0.001945636,-5.544771411,-1.487454526
122.9700391,-4.098189758,-1.318298721,-4.049906133,-1.297734956,1.293704235,1.036361082,-1.49444412,-0.002268151,-5.567553789,-1.486193283
123.0568823,-4.108081114,-1.319212062,-4.050546121,-1.297508457,1.298676443,1.033040378,-1.49443462,-0.002590665,-5.590336167,-1.484932041
123.1437256,-4.117972469,-1.320125403,-4.05118611,-1.297281957,1.303648651,1.029719674,-1.49442512,-0.002913179,-5.613118544,-1.483670798
123.2305688,-4.127863825,-1.321038745,-4.051826098,-1.297055457,1.308620859,1.02639897,-1.49441562,-0.003235694,-5.635900922,-1.482409556
123.3174121,-4.13775518,-1.321952086,-4.052466086,-1.296828957,1.313593067,1.023078266,-1.494406121,-0.003558208,-5.658683299,-1.481148313
123.4042553,-4.147646536,-1.322865427,-4.053106075,-1.296602457,1.318565275,1.019757562,-1.494396621,-0.003880722,-5.681465677,-1.479887071
123.4910986,-4.157537891,-1.323778769,-4.053746063,-1.296375957,1.323537482,1.016436858,-1.494387121,-0.004203236,-5.704248055,-1.478625828
123.5779418,-4.167429247,-1.32469211,-4.054386052,-1.296149457,1.32850969,1.013116154,-1.494377621,-0.004525751,-5.727030432,-1.477364586
123.6647851,-4.177320602,-1.325605451,-4.05502604,-1.295922958,1.333481898,1.00979545,-1.494368121,-0.004848265,-5.74981281,-1.476103344
123.7516283,-4.187211958,-1.326518793,-4.055666028,-1.295696458,1.338454106,1.006474746,-1.494358621,-0.005170779,-5.00695543,-1.474842101
123.8384716,-4.197103313,-1.327432134,-4.056306017,-1.295469958,1.343426314,1.003154042,-1.494349122,-0.005493293,-3.076196366,-1.473580859
123.9253148,-4.206994669,-1.328345476,-4.056946005,-1.295243458,1.348398522,0.999833338,-1.494339622,-0.005815808,-1.943106279,-1.472319616
124.0121581,-4.216886024,-1.329258817,-4.057585994,-1.295016958,1.353370729,0.996512634,-1.494330122,-0.006138322,-1.942339392,-1.471058374
124.0990013,-4.22677738,-1.330172158,-4.058225982,-1.294790458,1.358342937,0.99319193,-1.494320622,-0.006460836,-1.941572506,-1.469797131
124.1858446,-4.236668735,-1.3310855,-4.058865971,-1.294563959,1.363315145,0.989871226,-1.494311122,-0.00678335,-1.940805619,-1.468535889
124.2726878,-4.246560091,-1.331998841,-4.059505959,-1.294337459,1.368287353,0.986550522,-1.494301623,-0.007105865,-1.940038732,-1.467274646
124.359531,-4.256451446,-1.332912182,-4.060145947,-1.294110959,1.373259561,0.983229818,-1.494292123,-0.007428379,-1.939271846,-1.466013404
124.4463743,-4.266342802,-1.333825524,-4.060785936,-1.293884459,1.378231768,0.979909114,-1.494282623,-0.007750893,-1.938504959,-1.464752161
124.5332175,-4.276234157,-1.334738865,-4.061425924,-1.293657959,1.383203976,0.97658841,-1.494273123,-0.008073408,-1.937738073,-1.463490919
124.6200608,-4.286125513,-1.335652206,-4.062065913,-1.293431459,1.388176184,0.973267706,-1.494263623,-0.008395922,-1.936971186,-1.462229677
124.706904,-4.296016868,-1.336565548,-4.062705901,-1.29320496,1.393148392,0.969947002,-1.494254123,-0.008718436,-1.9362043,-1.460968434
124.7937473,-4.305908224,-1.337478889,-4.06334589,-1.29297846,1.3981206,0.966626298,-1.494244624,-0.00904095,-1.935437413,-1.459707192
124.8805905,-4.315799579,-1.338392231,-4.063985878,-1.29275196,1.403092808,0.963305594,-1.494235124,-0.009363465,-1.934670527,-1.458445949
124.9674338,-4.325690935,-1.339305572,-4.064625866,-1.29252546,1.408065015,0.95998489,-1.494225624,-0.009685979,-1.93390364,-1.457184707
125.054277,-4.33558229,-1.340218913,-4.065265855,-1.29229896,1.413037223,0.956664186,-1.494216124,-0.010008493,-1.933136754,-1.455923464
125.1411203,-4.345473646,-1.341132255,-4.065905843,-1.29207246,1.418009431,0.953343482,-1.494206624,-0.010331007,-1.932369867,-1.454662222
125.2279635,-4.355365001,-1.342045596,-4.066545832,-1.29184596,1.422981639,0.950022778,-1.494197125,-0.010653522,-1.931602981,-1.453400979
125.3148068,-4.365256357,-1.342958937,-4.06718582,-1.291619461,1.427953847,0.946702074,-1.494187625,-0.010976036,-1.930836094,-1.452139737
125.40165,-4.375147712,-1.343872279,-4.067825809,-1.291392961,1.432926055,0.94338137,-1.494178125,-0.01129855,-1.930069208,-1.450878494
125.4884933,-4.385039068,-1.34478562,-4.068465797,-1.291166461,1.437898262,0.940060666,-1.494168625,-0.011621064,-1.929302321,-1.449617252
125.5753365,-4.394930424,-1.345698961,-4.069105785,-1.290939961,1.44287047,0.936739962,-1.494159125,-0.011943579,-1.928535435,-1.448356009
125.6621798,-4.404821779,-1.346612303,-4.069745774,-1.290713461,1.447842678,0.933419258,-1.494149625,-0.012266093,-1.927768548,-1.447094767
125.749023,-4.414713135,-1.347525644,-4.070385762,-1.290486961,1.452814886,0.930098554,-1.494140126,-0.012588607,-1.927001662,-1.445833525
125.8358663,-4.42460449,-1.348438986,-4.071025751,-1.290260462,1.457787094,0.92677785,-1.494130626,-0.012911122,-1.926234775,-1.444572282
125.9227095,-4.434495846,-1.349352327,-4.071665739,-1.290033962,1.462759302,0.923457146,-1.494121126,-0.013233636,-1.925467889,-1.44331104
126.0095528,-4.444387201,-1.350265668,-4.072305728,-1.289807462,1.467731509,0.920136442,-1.494111626,-0.01355615,-1.924701002,-1.442049797
126.096396,-4.454278557,-1.35117901,-4.072945716,-1.289580962,1.472703717,0.916815738,-1.494102126,-0.013878664,-1.923934116,-1.440788555
126.1832393,-4.464169912,-1.352092351,-4.073585704,-1.289354462,1.477675925,0.913495034,-1.494092627,-0.014201179,-1.923167229,-1.439527312
126.2700825,-4.474061268,-1.353005692,-4.074225693,-1.289127962,1.482648133,0.91017433,-1.494083127,-0.014523693,-1.922400343,-1.43826607
126.3569257,-4.483952623,-1.353919034,-4.074865681,-1.288901463,1.487620341,0.906853626,-1.494073627,-0.014846207,-1.921633456,-1.437004827
126.443769,-4.493843979,-1.354832375,-4.07550567,-1.288674963,1.492592549,0.903532922,-1.494064127,-0.015168721,-1.92086657,-1.435743585
126.5306122,-4.503735334,-1.355745717,-4.076145658,-1.288448463,1.497564756,0.900212218,-1.494054627,-0.015491236,-1.920099683,-1.434482342
126.6174555,-4.51362669,-1.356659058,-4.076785647,-1.288221963,1.502536964,0.896891514,-1.494045127,-0.01581375,-1.919332797,-1.4332211
